hts10,hs6,description,short_description,quantity_unit_1,quantity_unit_2,sitc,end_use,naics,hts_vintage,scope,scope_basis
7220201080,722020,"FLAT-ROLLED STAINLESS STEEL, 300 TO UNDER 600MM WIDE, COLD-ROLLED, NESOI","FR STNLESS STL 300-UN 600MM WIDE, COLD-RLD, NESOI",KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220206005,722020,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL OF A WIDTH LESS THAN 300MM NOT FURTHER WORKED THAN COLD-ROLLED, THICKNESS EXCEEDING 1.25MM, HIGH NICKEL ALLOY",FR SS WIDTH LS THN 300MM CR THKNS OV 1.25MM HI-NI,KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220206010,722020,"FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, OVER 1.25MM THICK, OVER 0.5 PERCENT NICKEL, OVER 1.5 BUT UNDER 5 PERCENT MOLYBDENUM","FR SS UN 300MM W CR OV 1.25MM TH OV 0.5% NCKL, ETC",KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220206015,722020,"FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, OVER 1.25MM THICK, OVER 0.5 PERCENT NICKEL, NESOI",FR SS UN 300MM W CR OV 1.25MM TH OV 0.5% NKL NESOI,KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220206060,722020,"FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, OVER 1.25MM THICK, 0.5 PERCENT OR LESS NICKEL, UNDER 15 PERCENT CHROMIUM",FR SS UN 300MM W CR OV 1.25 TH 0.5% OR UN NCKL ETC,KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220206080,722020,"FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, OVER 1.25MM THICK, NESOI","FR STNLSS STL UN 300MM W CR OV 1.25MM THCK, NESOI",KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220207005,722020,"FLAT-ROLLED PRODUCTS OF STAINLESS STEEL, WIDTH LS THN 300MM NOT FURTHER WORKED THN COLD-ROLLED, THICKNESS OV .25MM BUT NT OV 1.25MM, HIGH NICKEL ALLOY",FR SS UN 300MM CR THKNS OV .25 NT OV 1.25MM HI-NI,KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220207010,722020,"FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, OVER 0.25-1.25MM THICK, OVER 0.5 PERCENT NICKEL, OV 1.5-UNDER 5 PERCENT MOLYBDENUM",FR SS UN 300MM W CR OV 0.25-1.25 TH OV 0.5% NK ETC,KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220207015,722020,"FLAT-ROLLED STAINLESS STEEL, UNDER 300M,M WIDE, COLD-ROLLED, OVER 0.25MM TO 1.25MM THICK, OVER 0.5 PERCENT NICKEL, NESOI",FR SS UN 300MM W CR OV 0.25-1.25 TH OV 0.5 NKL ETC,KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220207060,722020,"FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, OVER 0.25-1.25MM THICK, 0.5 PERCENT OR LESS NICKEL, UNDER 15 PERCENT CHROMIUM","FR SS UN 300MM W CR OV 0.25-1.25 TH LOW NCKL, ETC",KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220207080,722020,"FLAT-ROLLED STAINLESS STEEL UNDER 300MM WIDE, COLD-ROLLED, OVER 0.25MM BUT NOT OVER 1.25MM THICK, NESOI","FR SS UN 300MM W CR OV 0.25MM-1.25MM THK, NESOI",KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220208000,722020,FLAT-ROLLED STAINLESS STEEL LESS THAN 300MM WIDE COLD-ROLLED RAZOR BLADE STEEL NOT OVER 0.25MM THICK,FR SS UN 300MM W CR RZR BLD STL NOV 0.25MM THCK,KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220209030,722020,"FLAT-ROLLED STAINLESS STEEL, UNDER 300MM WIDE, COLD-ROLLED, NOT OVER 0.25MM THICK, OVER 0.5 BUT UNDER 24 PERCENT NICKEL, NESOI","FR SS UN 300MM W CR NOV 0.25 TH, OV.5-UN 24% N NES",KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7220209060,722020,"FLAT-ROLLED STAINLESS STEEL UNDER 300MM WIDE, COLD-ROLLED, NOT OVER 0.25MM THICK, NESOI","FR STNLSS STL UN 300MM W CR NOV 0.25MM THCK, NESOI",KG,,67556,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
